Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2014-03-23,2014,Waterbury,146190.0,149000.0,Single Family,Detached House,3,2,973.0,1.350819,West
2014-03-23,2014,Waterbury,98830.0,3000.0,?,Triplex,6,6,,1.350819,West
2014-03-23,2014,Waterbury,101820.0,3000.0,Three Family,Triplex,6,5,1816.0,1.350819,West
2014-03-26,2014,Bridgeport,182700.0,65000.0,?,Triplex,6,5,,1.350819,West
2014-03-27,2014,Fairfield,,415000.0,Single Family,Detached House,3,3,1085.0,1.350819,North
2014-03-27,2014,,260680.0,435000.0,Single Family,Detached House,3,1,956.0,1.350819,East
2014-03-28,2014,Bridgeport,,150000.0,Three Family,Triplex,6,5,2023.0,1.350819,North
2014-03-29,2014,Waterbury,147810.0,50000.0,Single Family,Detached House,3,2,995.0,1.350819,East
2014-03-29,2014,Norwalk,267680.0,234000.0,Single Family,Detached House,3,3,,1.350819,West
2014-03-29,2014,Waterbury,126720.0,137500.0,Single Family,Detached House,3,1,,1.350819,East
2014-03-29,2014,Fairfield,511280.0,675000.0,Single Family,Detached House,3,3,1079.0,1.350819,South
2014-03-30,2014,Stamford,306930.0,260000.0,Single Family,Detached House,3,2,949.0,1.350819,South
2014-03-30,2014,Fairfield,336910.0,338000.0,Single Family,Detached House,3,2,986.0,1.350819,North
2014-03-30,2014,Fairfield,392910.0,810000.0,?,Detached House,3,2,1009.0,1.350819,East
2014-03-30,2014,Stamford,245170.0,170000.0,?,Detached House,3,3,930.0,1.350819,East
2014-04-02,2014,Stamford,372550.0,315000.0,Single Family,Detached House,3,3,916.0,1.350819,South
2014-04-02,2014,Bridgeport,,300000.0,Single Family,Detached House,3,1,946.0,1.350819,East
2014-04-02,2014,Waterbury,,120000.0,?,Detached House,3,3,1024.0,1.350819,West
2014-04-02,2014,Fairfield,260610.0,291300.0,Single Family,Detached House,3,2,910.0,1.350819,East
2014-04-02,2014,Bridgeport,125510.0,165000.0,?,Detached House,3,1,1037.0,1.350819,West
2014-04-02,2014,Norwalk,,359900.0,Single Family,Detached House,3,3,1002.0,1.350819,South
2014-04-03,2014,Norwalk,257670.0,250000.0,Single Family,Detached House,3,2,974.0,1.350819,North
2014-04-03,2014,Fairfield,1540630.0,2200000.0,Single Family,Detached House,3,2,1077.0,1.350819,East
2014-04-04,2014,Waterbury,90850.0,82000.0,Single Family,Detached House,3,2,1083.0,1.350819,North
2014-04-05,2014,Waterbury,103920.0,51500.0,Single Family,Detached House,3,2,902.0,1.350819,North
2014-04-09,2014,Waterbury,138340.0,115000.0,Single Family,Detached House,3,3,,1.350819,North
2014-04-09,2014,Norwalk,229740.0,112000.0,Single Family,Detached House,3,1,1061.0,1.350819,South
2014-04-09,2014,Bridgeport,164270.0,135000.0,Two Family,Duplex,4,4,1428.0,1.350819,North
2014-04-09,2014,Fairfield,350280.0,365000.0,Single Family,Detached House,3,2,1035.0,1.350819,East
2014-04-10,2014,Bridgeport,131460.0,66500.0,Single Family,Detached House,3,1,,1.350819,East
2014-04-11,2014,Waterbury,,90000.0,Single Family,Detached House,3,3,1050.0,1.350819,South
2014-04-11,2014,Stamford,,701000.0,Single Family,Detached House,3,1,986.0,1.350819,West
2014-04-11,2014,Bridgeport,138790.0,150000.0,Single Family,Detached House,3,3,1062.0,1.350819,South
2014-04-12,2014,Stamford,393150.0,330000.0,Two Family,Duplex,4,2,1309.0,1.350819,South
2014-04-13,2014,,453040.0,610000.0,Single Family,Detached House,3,3,971.0,1.350819,East
2014-04-16,2014,Stamford,524160.0,575000.0,Single Family,Detached House,3,3,1021.0,1.350819,East
2014-04-16,2014,,117630.0,90000.0,Single Family,Detached House,3,1,900.0,1.350819,East
2014-04-16,2014,Waterbury,137810.0,65000.0,Three Family,Triplex,6,4,2035.0,1.350819,South
2014-04-16,2014,Bridgeport,133370.0,127000.0,Single Family,Detached House,3,1,1027.0,1.350819,East
2014-04-16,2014,Norwalk,486360.0,624000.0,Single Family,Detached House,3,2,905.0,1.350819,North
2014-04-16,2014,Greenwich,427000.0,500000.0,Single Family,Detached House,3,3,1023.0,1.350819,East
2014-04-17,2014,Bridgeport,,65000.0,?,Duplex,4,3,,1.350819,South
2014-04-17,2014,Bridgeport,130840.0,89000.0,Single Family,Detached House,3,2,1018.0,1.350819,North
2014-04-17,2014,Greenwich,,3000000.0,Single Family,Detached House,3,1,1085.0,1.350819,West
2014-04-17,2014,Stamford,295540.0,305000.0,?,Detached House,3,1,981.0,1.350819,West
2014-04-19,2014,Bridgeport,,300000.0,?,Detached House,3,2,916.0,1.350819,North
2014-04-19,2014,,144140.0,90000.0,Single Family,Detached House,3,1,999.0,1.350819,West
2014-04-19,2014,Bridgeport,188220.0,202000.0,Three Family,Triplex,6,4,2139.0,1.350819,North
2014-04-20,2014,Greenwich,399980.0,639015.0,?,Detached House,3,3,1044.0,1.350819,West
2014-04-23,2014,,457240.0,552000.0,Single Family,Detached House,3,3,974.0,1.350819,North
2014-04-23,2014,Fairfield,361060.0,525000.0,?,Detached House,3,2,1023.0,1.350819,South
2014-04-24,2014,Bridgeport,116620.0,40000.0,?,Duplex,4,2,1291.0,1.350819,East
2014-04-24,2014,Fairfield,,245000.0,?,Detached House,3,3,1077.0,1.350819,East
2014-04-30,2014,Waterbury,,85000.0,Single Family,Detached House,3,1,1023.0,1.350819,North
2014-04-30,2014,Bridgeport,171900.0,75000.0,Three Family,Triplex,6,5,2196.0,1.350819,South
2014-04-30,2014,Stamford,628380.0,610000.0,?,Detached House,3,2,969.0,1.350819,South
2014-04-30,2014,Bridgeport,96330.0,52900.0,Single Family,Detached House,3,1,933.0,1.350819,West
2014-05-01,2014,Fairfield,,372500.0,Single Family,Detached House,3,1,1053.0,1.350819,South
2014-05-02,2014,,780710.0,1010000.0,Single Family,Detached House,3,3,1027.0,1.350819,North
2014-05-02,2014,Bridgeport,151330.0,80000.0,?,Triplex,6,6,,1.350819,East
2014-05-03,2014,Stamford,391760.0,405000.0,Single Family,Detached House,3,1,906.0,1.350819,North
2014-05-03,2014,,315910.0,389000.0,Single Family,Detached House,3,3,909.0,1.350819,South
2014-05-04,2014,Stamford,,350000.0,Two Family,Duplex,4,4,1252.0,1.350819,South
2014-05-04,2014,Norwalk,402150.0,447500.0,Single Family,Detached House,3,1,1010.0,1.350819,East
2014-05-07,2014,Bridgeport,132200.0,130000.0,?,Detached House,3,3,1035.0,1.350819,North
2014-05-07,2014,Fairfield,251440.0,355000.0,?,Duplex,4,4,1359.0,1.350819,West
2014-05-08,2014,,,599000.0,Single Family,Detached House,3,1,1051.0,1.350819,North
2014-05-08,2014,,422940.0,670000.0,?,Detached House,3,3,922.0,1.350819,South
2014-05-08,2014,,463540.0,760000.0,Single Family,Detached House,3,2,1022.0,1.350819,South
2014-05-08,2014,Norwalk,,485000.0,Single Family,Detached House,3,2,,1.350819,West
2014-05-09,2014,Bridgeport,154830.0,98500.0,?,Detached House,3,3,985.0,1.350819,West
2014-05-10,2014,Stamford,,520000.0,?,Detached House,3,2,1027.0,1.350819,North
2014-05-11,2014,Waterbury,119780.0,126000.0,?,Detached House,3,2,961.0,1.350819,East
2014-05-11,2014,Fairfield,,990000.0,Single Family,Detached House,3,3,1016.0,1.350819,East
2014-05-14,2014,Bridgeport,122770.0,180000.0,Three Family,Triplex,6,5,1841.0,1.350819,East
2014-05-15,2014,,439670.0,612000.0,?,Detached House,3,2,995.0,1.350819,South
2014-05-15,2014,Bridgeport,159130.0,90000.0,Three Family,Triplex,6,5,1859.0,1.350819,East
2014-05-15,2014,Fairfield,223440.0,245000.0,Single Family,Detached House,3,3,1011.0,1.350819,North
2014-05-16,2014,Bridgeport,77680.0,95000.0,Single Family,Detached House,3,3,,1.350819,West
2014-05-16,2014,Greenwich,,1375000.0,Single Family,Detached House,3,2,903.0,1.350819,West
2014-05-16,2014,Waterbury,123680.0,82500.0,?,Detached House,3,1,1048.0,1.350819,West
2014-05-16,2014,Waterbury,114100.0,98000.0,Single Family,Detached House,3,1,950.0,1.350819,West
2014-05-17,2014,Fairfield,895650.0,880000.0,Single Family,Detached House,3,1,913.0,1.350819,South
2014-05-17,2014,Bridgeport,195170.0,90000.0,Three Family,Triplex,6,4,1923.0,1.350819,East
2014-05-18,2014,Greenwich,10177160.0,20000000.0,?,Detached House,3,2,,1.350819,South
2014-05-18,2014,Waterbury,178550.0,100000.0,Single Family,Detached House,3,2,908.0,1.350819,West
2014-05-18,2014,Waterbury,133140.0,117000.0,Single Family,Detached House,3,1,1004.0,1.350819,East
2014-05-21,2014,Waterbury,127950.0,66000.0,Single Family,Detached House,3,2,1060.0,1.350819,North
2014-05-21,2014,Bridgeport,,23003.0,Two Family,Duplex,4,2,1264.0,1.350819,North
2014-05-22,2014,Stamford,504780.0,395000.0,Two Family,Duplex,4,2,1397.0,1.350819,South
2014-05-22,2014,Norwalk,295540.0,355000.0,Single Family,Detached House,3,3,1053.0,1.350819,East
2014-05-23,2014,Norwalk,,759000.0,Single Family,Detached House,3,2,925.0,1.350819,South
2014-05-24,2014,Greenwich,484330.0,735000.0,Single Family,Detached House,3,3,1043.0,1.350819,South
2014-05-24,2014,Stamford,558870.0,442000.0,Single Family,Detached House,3,3,949.0,1.350819,East
2014-05-24,2014,Bridgeport,134910.0,42000.0,Three Family,Triplex,6,5,2100.0,1.350819,North
2014-05-24,2014,Greenwich,3463530.0,4525000.0,Single Family,Detached House,3,2,,1.350819,West
2014-05-24,2014,Greenwich,1047480.0,1595000.0,?,Detached House,3,1,1090.0,1.350819,North
2014-05-25,2014,Waterbury,136650.0,22000.0,Three Family,Triplex,6,6,2084.0,1.350819,West
2014-05-25,2014,,206650.0,176900.0,Single Family,Detached House,3,3,1090.0,1.350819,West
2014-05-25,2014,,290570.0,825000.0,Single Family,Detached House,3,1,933.0,1.350819,North
2014-05-29,2014,Stamford,790810.0,699000.0,Single Family,Detached House,3,3,915.0,1.350819,North
2014-05-29,2014,Norwalk,298340.0,418000.0,Single Family,Detached House,3,2,925.0,1.350819,North
2014-05-29,2014,Greenwich,567490.0,820000.0,Single Family,Detached House,3,3,971.0,1.350819,West
2014-05-29,2014,Fairfield,278460.0,242250.0,?,Detached House,3,3,1024.0,1.350819,East
2014-05-29,2014,Waterbury,,145000.0,?,Detached House,3,1,1044.0,1.350819,West
2014-05-30,2014,Bridgeport,183160.0,100000.0,Two Family,Duplex,4,3,1377.0,1.350819,North
2014-05-30,2014,Fairfield,292600.0,250000.0,Single Family,Detached House,3,1,932.0,1.350819,North
2014-05-31,2014,,353010.0,410000.0,Single Family,Detached House,3,2,966.0,1.350819,West
2014-05-31,2014,Greenwich,3185700.0,3700000.0,Single Family,Detached House,3,2,1005.0,1.350819,North
2014-05-31,2014,Waterbury,93960.0,85000.0,Single Family,Detached House,3,1,,1.350819,East
2014-05-31,2014,Fairfield,423710.0,609500.0,Single Family,Detached House,3,1,933.0,1.350819,South
2014-05-31,2014,Waterbury,102270.0,92500.0,Single Family,Detached House,3,3,,1.350819,South
2014-06-01,2014,Stamford,1815940.0,1950000.0,Single Family,Detached House,3,3,1091.0,1.350819,South
2014-06-01,2014,Waterbury,,289838.0,Single Family,Detached House,3,2,984.0,1.350819,North
2014-06-01,2014,Fairfield,493500.0,790000.0,Single Family,Detached House,3,1,,1.350819,North
2014-06-01,2014,Norwalk,,322500.0,Single Family,Detached House,3,2,,1.350819,East
2014-06-04,2014,Bridgeport,124310.0,170000.0,Single Family,Detached House,3,1,1089.0,1.350819,South
2014-06-04,2014,Norwalk,300440.0,106000.0,Single Family,Detached House,3,2,1062.0,1.350819,East
2014-06-04,2014,Greenwich,4477620.0,5050000.0,Single Family,Detached House,3,1,1038.0,1.350819,East
2014-06-05,2014,Stamford,660240.0,1120000.0,Single Family,Detached House,3,1,,1.350819,North
2014-06-05,2014,,686490.0,720000.0,Single Family,Detached House,3,1,919.0,1.350819,South
2014-06-06,2014,Waterbury,108300.0,91549.0,Single Family,Detached House,3,3,1078.0,1.350819,West
2014-06-06,2014,Stamford,434880.0,356500.0,?,Detached House,3,3,962.0,1.350819,West
2014-06-07,2014,Greenwich,3954790.0,5000000.0,Single Family,Detached House,3,2,1039.0,1.350819,North
2014-06-07,2014,Fairfield,1400000.0,2125000.0,Single Family,Detached House,3,2,1053.0,1.350819,South
2014-06-07,2014,Stamford,296730.0,178699.0,Single Family,Detached House,3,3,963.0,1.350819,East
2014-06-08,2014,Waterbury,114660.0,53000.0,Single Family,Detached House,3,2,993.0,1.350819,West
2014-06-08,2014,Norwalk,1116570.0,1580000.0,Two Family,Duplex,4,2,1421.0,1.350819,West
2014-06-08,2014,Fairfield,457870.0,450000.0,Single Family,Detached House,3,2,,1.350819,North
2014-06-08,2014,,287000.0,288000.0,Single Family,Detached House,3,3,1096.0,1.350819,North
2014-06-08,2014,Fairfield,306740.0,522500.0,?,Detached House,3,3,962.0,1.350819,West
2014-06-12,2014,Waterbury,148940.0,82000.0,Three Family,Triplex,6,6,1817.0,1.350819,South
2014-06-13,2014,Stamford,,235000.0,Single Family,Detached House,3,2,1013.0,1.350819,North
2014-06-13,2014,,368130.0,700000.0,Single Family,Detached House,3,2,1027.0,1.350819,South
2014-06-15,2014,Waterbury,122780.0,76420.0,Single Family,Detached House,3,1,1052.0,1.350819,North
2014-06-15,2014,Norwalk,596603.0,825000.0,Single Family,Detached House,3,3,1069.0,1.350819,North
2014-06-15,2014,Greenwich,862540.0,1200000.0,Single Family,Detached House,3,1,,1.350819,East
2014-06-15,2014,Fairfield,973350.0,1200000.0,Single Family,Detached House,3,3,969.0,1.350819,West
2014-06-15,2014,Waterbury,115300.0,64950.0,?,Detached House,3,3,1041.0,1.350819,South
2014-06-15,2014,Stamford,420340.0,530000.0,Single Family,Detached House,3,2,1080.0,1.350819,East
2014-06-18,2014,Norwalk,657860.0,675000.0,Single Family,Detached House,3,3,1025.0,1.350819,West
2014-06-18,2014,Waterbury,101910.0,75051.0,Single Family,Detached House,3,2,992.0,1.350819,North
2014-06-18,2014,Norwalk,658560.0,885000.0,?,Detached House,3,3,934.0,1.350819,North
2014-06-18,2014,Norwalk,758100.0,1116000.0,Single Family,Detached House,3,3,1039.0,1.350819,East
2014-06-18,2014,,658560.0,1037500.0,Single Family,Detached House,3,2,1096.0,1.350819,North
2014-06-18,2014,,459790.0,610000.0,Single Family,Detached House,3,2,933.0,1.350819,South
2014-06-19,2014,Waterbury,106130.0,80000.0,?,Detached House,3,3,,1.350819,East
2014-06-19,2014,Bridgeport,,85000.0,Three Family,Triplex,6,5,1903.0,1.350819,East
2014-06-19,2014,Greenwich,520590.0,740000.0,Single Family,Detached House,3,3,1038.0,1.350819,West
2014-06-19,2014,Greenwich,1447950.0,2200000.0,Single Family,Detached House,3,1,986.0,1.350819,North
2014-06-19,2014,,598360.0,750000.0,Single Family,Detached House,3,1,988.0,1.350819,West
2014-06-20,2014,Waterbury,139420.0,131000.0,Single Family,Detached House,3,3,979.0,1.350819,South
2014-06-21,2014,Bridgeport,66330.0,31111.0,Single Family,Detached House,3,2,,1.350819,North
2014-06-21,2014,Bridgeport,109500.0,105000.0,Single Family,Detached House,3,2,964.0,1.350819,South
2014-06-21,2014,Norwalk,,387500.0,?,Detached House,3,1,1002.0,1.350819,North
2014-06-21,2014,Fairfield,345170.0,415000.0,Single Family,Detached House,3,3,921.0,1.350819,West
2014-06-22,2014,Fairfield,719670.0,440000.0,Single Family,Detached House,3,3,944.0,1.350819,North
2014-06-24,2014,Bridgeport,98020.0,48500.0,Two Family,Duplex,4,4,1438.0,1.350819,South
2014-06-25,2014,Fairfield,522830.0,675000.0,Single Family,Detached House,3,1,1073.0,1.350819,East
2014-06-25,2014,,169450.0,196000.0,Two Family,Duplex,4,2,1421.0,1.350819,North
2014-06-25,2014,Fairfield,204540.0,270000.0,Single Family,Detached House,3,2,926.0,1.350819,East
2014-06-25,2014,Norwalk,206080.0,286500.0,Single Family,Detached House,3,2,1032.0,1.350819,North
2014-06-25,2014,,1089620.0,1067500.0,Single Family,Detached House,3,3,1066.0,1.350819,North
2014-06-25,2014,Waterbury,87760.0,84000.0,Single Family,Detached House,3,3,1020.0,1.350819,East
2014-06-25,2014,Bridgeport,128750.0,160000.0,Single Family,Detached House,3,2,1088.0,1.350819,West
2014-06-26,2014,Stamford,1084640.0,1640000.0,Single Family,Detached House,3,3,969.0,1.350819,North
2014-06-26,2014,Fairfield,367430.0,212500.0,Single Family,Detached House,3,1,938.0,1.350819,South
2014-06-26,2014,Greenwich,531370.0,692500.0,Single Family,Detached House,3,2,1059.0,1.350819,North
2014-06-27,2014,Fairfield,1294300.0,1850000.0,Single Family,Detached House,3,3,1008.0,1.350819,East
2014-06-28,2014,,1040130.0,1189000.0,Single Family,Detached House,3,3,930.0,1.350819,North
2014-06-28,2014,Norwalk,335300.0,198500.0,Two Family,Duplex,4,2,1401.0,1.350819,South
2014-06-28,2014,Bridgeport,130990.0,23000.0,?,Duplex,4,2,1500.0,1.350819,South
2014-06-29,2014,Stamford,306620.0,265000.0,Single Family,Detached House,3,1,958.0,1.350819,West
2014-06-29,2014,Norwalk,,450000.0,Single Family,Detached House,3,1,1035.0,1.350819,East
2014-06-29,2014,,631460.0,390000.0,Three Family,Triplex,6,6,1879.0,1.350819,East
2014-06-29,2014,Fairfield,,635000.0,Single Family,Detached House,3,1,1000.0,1.350819,East
2014-06-29,2014,Stamford,322220.0,386500.0,Single Family,Detached House,3,1,941.0,1.350819,East
2014-07-02,2014,Bridgeport,207860.0,128000.0,Three Family,Triplex,6,6,1876.0,1.350819,East
2014-07-02,2014,,256340.0,280000.0,?,Detached House,3,3,987.0,1.350819,West
2014-07-02,2014,Greenwich,356370.0,335000.0,?,Detached House,3,2,1043.0,1.350819,South
2014-07-02,2014,Fairfield,293300.0,341500.0,Single Family,Detached House,3,3,963.0,1.350819,North
2014-07-02,2014,Norwalk,165060.0,135500.0,Single Family,Detached House,3,3,1018.0,1.350819,South
2014-07-02,2014,Bridgeport,132250.0,84900.0,Single Family,Detached House,3,3,1039.0,1.350819,West
2014-07-02,2014,Stamford,972700.0,1190000.0,Single Family,Detached House,3,1,,1.350819,South
2014-07-03,2014,Stamford,502510.0,104000.0,Single Family,Detached House,3,1,1046.0,1.350819,South
2014-07-03,2014,,401170.0,712500.0,Single Family,Detached House,3,2,,1.350819,West
2014-07-03,2014,Norwalk,278880.0,341500.0,Single Family,Detached House,3,2,937.0,1.350819,North
2014-07-03,2014,Greenwich,904960.0,2750000.0,Single Family,Detached House,3,1,950.0,1.350819,North
2014-07-05,2014,Bridgeport,232210.0,296000.0,Single Family,Detached House,3,2,,1.350819,West
2014-07-05,2014,Bridgeport,120690.0,127250.0,Single Family,Detached House,3,3,,1.350819,East
2014-07-06,2014,Norwalk,231000.0,249000.0,Single Family,Detached House,3,3,1096.0,1.350819,West
2014-07-06,2014,Waterbury,146570.0,165000.0,Single Family,Detached House,3,3,,1.350819,East
2014-07-10,2014,Greenwich,3661000.0,4500000.0,Single Family,Detached House,3,3,1024.0,1.350819,North
2014-07-10,2014,Norwalk,381990.0,560000.0,Single Family,Detached House,3,1,1059.0,1.350819,South
2014-07-10,2014,Fairfield,326900.0,407500.0,Single Family,Detached House,3,2,1089.0,1.350819,North
2014-07-10,2014,Greenwich,1404410.0,1830000.0,Single Family,Detached House,3,1,958.0,1.350819,West
2014-07-10,2014,Norwalk,2003050.0,2695000.0,Single Family,Detached House,3,2,994.0,1.350819,North
2014-07-11,2014,Norwalk,246470.0,328000.0,Single Family,Detached House,3,3,905.0,1.350819,East
2014-07-12,2014,Bridgeport,168220.0,113500.0,Single Family,Detached House,3,2,1051.0,1.350819,West
2014-07-13,2014,Stamford,585410.0,580000.0,Single Family,Detached House,3,2,932.0,1.350819,East
2014-07-16,2014,Fairfield,394310.0,515000.0,Single Family,Detached House,3,3,912.0,1.350819,East
2014-07-16,2014,Stamford,403020.0,380000.0,Single Family,Detached House,3,3,1031.0,1.350819,North
2014-07-16,2014,Greenwich,663390.0,1210000.0,Single Family,Detached House,3,2,,1.350819,West
2014-07-16,2014,,116580.0,132300.0,Single Family,Detached House,3,1,1036.0,1.350819,West
2014-07-17,2014,Stamford,526260.0,535000.0,Two Family,Duplex,4,3,1382.0,1.350819,North
2014-07-17,2014,Greenwich,1203230.0,3250000.0,Single Family,Detached House,3,1,1057.0,1.350819,North
2014-07-17,2014,Bridgeport,208530.0,50000.0,Two Family,Duplex,4,4,1300.0,1.350819,North
2014-07-17,2014,Greenwich,2661050.0,4995000.0,Single Family,Detached House,3,2,1067.0,1.350819,East
2014-07-17,2014,Stamford,397830.0,595000.0,Single Family,Detached House,3,3,950.0,1.350819,South
2014-07-18,2014,Norwalk,268870.0,405000.0,Single Family,Detached House,3,3,1062.0,1.350819,East
2014-07-18,2014,Bridgeport,160770.0,150000.0,Single Family,Detached House,3,2,946.0,1.350819,West
2014-07-18,2014,,674310.0,917500.0,Single Family,Detached House,3,1,1026.0,1.350819,North
2014-07-19,2014,,272860.0,375000.0,Single Family,Detached House,3,3,984.0,1.350819,South
2014-07-19,2014,,4234020.0,5150000.0,Single Family,Detached House,3,1,1061.0,1.350819,South
2014-07-19,2014,,92300.0,13000.0,Three Family,Triplex,6,4,2075.0,1.350819,West
2014-07-19,2014,Greenwich,1739920.0,1748000.0,Single Family,Detached House,3,1,,1.350819,East
